Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
00007_00025.ppm,59,55,6,5,54,50,1
00007_00026.ppm,65,59,6,6,60,54,1
00007_00027.ppm,67,59,6,5,61,54,1
00007_00028.ppm,70,61,7,5,64,56,1
00007_00029.ppm,72,64,7,5,66,59,1
00008_00000.ppm,35,34,5,5,30,29,1
00008_00001.ppm,37,37,6,6,32,32,1
00008_00002.ppm,35,36,5,6,30,31,1
00008_00003.ppm,38,35,6,5,33,30,1
00008_00004.ppm,38,37,6,6,33,32,1
00008_00005.ppm,39,36,6,5,34,31,1
00008_00006.ppm,38,36,5,5,33,31,1
00008_00007.ppm,40,38,6,5,35,33,1
00008_00008.ppm,40,40,5,6,35,35,1
00008_00009.ppm,41,40,5,5,36,35,1
00008_00010.ppm,42,39,5,5,37,34,1
00008_00011.ppm,44,39,6,5,39,34,1
00008_00012.ppm,46,44,5,6,41,39,1
00008_00013.ppm,46,44,5,5,41,39,1
00008_00014.ppm,48,45,5,5,43,40,1
00008_00015.ppm,49,45,5,5,44,40,1
00008_00016.ppm,52,47,6,6,47,42,1
00008_00017.ppm,52,49,5,6,47,44,1
00008_00018.ppm,52,49,5,6,47,44,1
00008_00019.ppm,56,53,5,6,51,48,1
00008_00020.ppm,58,53,5,5,53,48,1
00008_00021.ppm,58,54,5,6,53,49,1
00008_00022.ppm,62,56,6,5,57,51,1
00008_00023.ppm,68,59,7,5,62,54,1
00008_00024.ppm,71,63,6,5,65,58,1
00008_00025.ppm,74,69,6,6,68,63,1
00008_00026.ppm,82,74,7,7,75,68,1
00008_00027.ppm,87,80,8,8,80,73,1
00008_00028.ppm,88,82,7,7,81,75,1
00008_00029.ppm,96,93,8,9,88,85,1
00009_00000.ppm,35,36,5,5,30,31,1
00009_00001.ppm,35,36,5,5,30,31,1
00009_00002.ppm,37,36,5,5,31,31,1
00009_00003.ppm,37,38,5,6,32,33,1
00009_00004.ppm,38,37,5,5,32,32,1
00009_00005.ppm,39,37,5,5,34,32,1
00009_00006.ppm,39,39,5,6,34,33,1
00009_00007.ppm,40,38,6,5,35,33,1
00009_00008.ppm,40,38,5,5,35,33,1
00009_00009.ppm,42,40,5,6,37,35,1
00009_00010.ppm,43,40,5,5,38,35,1
00009_00011.ppm,45,42,5,5,40,37,1
00009_00012.ppm,46,44,5,6,40,38,1
00009_00013.ppm,48,44,6,5,43,39,1
00009_00014.ppm,50,46,6,5,45,41,1
00009_00015.ppm,52,48,6,5,46,42,1
00009_00016.ppm,53,48,6,5,48,43,1
00009_00017.ppm,55,50,6,5,50,45,1
00009_00018.ppm,57,54,6,6,52,48,1
00009_00019.ppm,58,55,5,6,53,49,1
00009_00020.ppm,63,56,6,5,57,51,1
00009_00021.ppm,67,60,6,6,61,55,1
00009_00022.ppm,71,64,7,6,65,58,1
00009_00023.ppm,74,68,6,7,68,62,1
00009_00024.ppm,82,71,8,6,75,65,1
00009_00025.ppm,87,80,7,8,80,73,1
00009_00026.ppm,94,84,8,8,86,77,1
00009_00027.ppm,98,87,8,7,90,80,1
00009_00028.ppm,108,97,9,8,99,89,1
00009_00029.ppm,125,108,11,9,115,99,1
00010_00000.ppm,29,28,5,6,24,23,1
00010_00001.ppm,30,29,5,6,24,23,1
00010_00002.ppm,30,29,5,6,25,24,1
00010_00003.ppm,31,29,5,5,26,24,1
00010_00004.ppm,31,30,5,6,26,25,1
00010_00005.ppm,32,30,5,6,26,25,1
00010_00006.ppm,32,31,5,6,27,26,1
00010_00007.ppm,34,30,6,5,28,25,1
00010_00008.ppm,35,31,6,5,30,26,1
00010_00009.ppm,35,32,6,6,30,27,1
00010_00010.ppm,34,32,5,6,29,27,1
00010_00011.ppm,36,32,6,5,31,27,1
00010_00012.ppm,37,34,6,6,31,28,1
00010_00013.ppm,37,33,5,5,32,28,1
00010_00014.ppm,39,35,6,6,34,30,1
00010_00015.ppm,40,35,6,6,35,30,1
00010_00016.ppm,40,36,6,6,35,31,1
00010_00017.ppm,40,37,6,6,35,32,1
00010_00018.ppm,42,38,6,5,37,33,1
00010_00019.ppm,45,42,6,6,40,37,1
00010_00020.ppm,46,44,5,6,40,38,1
00010_00021.ppm,49,45,6,5,44,40,1
00010_00022.ppm,52,48,6,5,47,43,1
00010_00023.ppm,55,51,6,5,50,46,1
00010_00024.ppm,57,54,5,5,52,49,1
00010_00025.ppm,61,58,6,6,56,53,1
00010_00026.ppm,64,60,5,5,59,55,1
00010_00027.ppm,73,69,7,7,67,63,1
00010_00028.ppm,82,73,8,6,74,67,1
00010_00029.ppm,88,84,7,7,81,77,1
00011_00000.ppm,31,32,5,6,26,27,1
00011_00001.ppm,32,33,5,6,26,27,1
00011_00002.ppm,34,33,6,6,28,28,1
00011_00003.ppm,33,33,5,5,28,28,1
00011_00004.ppm,34,34,6,6,29,29,1
00011_00005.ppm,34,34,5,5,29,29,1
00011_00006.ppm,35,35,5,5,30,30,1
00011_00007.ppm,36,36,6,6,31,31,1
00011_00008.ppm,36,36,5,5,31,31,1
00011_00009.ppm,38,38,6,6,33,33,1
00011_00010.ppm,39,39,6,6,33,33,1
00011_00011.ppm,38,38,5,5,33,33,1
00011_00012.ppm,40,40,6,6,35,35,1
00011_00013.ppm,40,41,5,6,34,36,1
00011_00014.ppm,40,41,5,5,35,36,1
00011_00015.ppm,43,43,6,5,38,38,1
00011_00016.ppm,43,44,6,6,38,39,1
00011_00017.ppm,42,44,5,6,37,39,1
00011_00018.ppm,43,43,6,5,38,38,1
00011_00019.ppm,44,44,6,5,39,39,1
00011_00020.ppm,45,45,6,5,40,40,1
00011_00021.ppm,45,46,5,5,40,41,1
00011_00022.ppm,48,49,6,6,43,44,1
00011_00023.ppm,48,50,5,6,43,45,1
00011_00024.ppm,51,52,6,6,46,47,1
00011_00025.ppm,59,59,6,6,54,53,1
00011_00026.ppm,61,59,5,5,56,54,1
00011_00027.ppm,63,61,6,5,58,56,1
00011_00028.ppm,69,61,7,6,63,56,1
00011_00029.ppm,76,74,6,6,70,68,1
00012_00000.ppm,31,31,5,6,26,26,1
00012_00001.ppm,31,31,5,5,26,25,1
00012_00002.ppm,33,32,5,6,28,27,1
00012_00003.ppm,35,33,5,6,30,28,1
00012_00004.ppm,37,33,6,5,32,28,1
00012_00005.ppm,38,35,6,6,33,30,1
00012_00006.ppm,40,37,6,6,35,32,1
00012_00007.ppm,40,36,5,5,34,31,1
00012_00008.ppm,42,36,6,5,36,31,1
00012_00009.ppm,42,37,5,5,36,32,1
00012_00010.ppm,42,39,5,6,37,34,1
00012_00011.ppm,45,40,6,6,39,35,1
00012_00012.ppm,46,42,6,6,41,37,1
00012_00013.ppm,46,43,5,6,41,38,1
00012_00014.ppm,49,44,6,6,44,39,1
00012_00015.ppm,51,46,6,6,46,41,1
00012_00016.ppm,53,48,6,6,48,43,1
00012_00017.ppm,55,50,6,6,50,45,1
00012_00018.ppm,55,50,5,5,50,45,1
00012_00019.ppm,58,53,6,6,53,48,1
00012_00020.ppm,59,55,5,6,54,50,1
00012_00021.ppm,63,59,5,6,58,54,1
00012_00022.ppm,68,60,6,5,62,55,1
00012_00023.ppm,71,64,6,5,65,59,1
00012_00024.ppm,76,71,6,7,70,65,1
00012_00025.ppm,84,75,8,7,77,69,1
00012_00026.ppm,93,84,8,8,85,77,1
00012_00027.ppm,105,93,10,8,96,85,1
00012_00028.ppm,116,105,10,10,106,96,1
00012_00029.ppm,129,116,11,11,118,106,1
00013_00000.ppm,26,25,5,5,20,20,1
00013_00001.ppm,26,26,5,5,21,21,1
00013_00002.ppm,26,28,5,6,21,23,1
00013_00003.ppm,27,27,5,5,22,22,1
00013_00004.ppm,28,30,5,6,23,24,1
00013_00005.ppm,30,31,6,6,25,25,1
00013_00006.ppm,31,30,6,5,26,25,1
00013_00007.ppm,32,32,6,5,27,26,1
00013_00008.ppm,33,34,6,6,28,29,1
00013_00009.ppm,34,35,6,6,29,30,1
00013_00010.ppm,33,33,6,5,28,28,1
00013_00011.ppm,34,35,5,5,28,30,1
00013_00012.ppm,36,37,5,5,30,32,1
00013_00013.ppm,38,38,6,5,32,33,1
00013_00014.ppm,38,39,6,5,33,33,1
00013_00015.ppm,39,41,5,6,33,35,1
00013_00016.ppm,40,43,5,6,35,37,1
00013_00017.ppm,43,43,5,5,38,38,1
00013_00018.ppm,45,45,5,6,39,40,1
00013_00019.ppm,47,47,6,5,41,41,1
00013_00020.ppm,48,48,5,6,43,43,1
00013_00021.ppm,52,51,6,5,47,46,1
00013_00022.ppm,53,53,5,5,48,48,1
00013_00023.ppm,59,56,6,5,54,51,1
00013_00024.ppm,62,60,5,6,56,55,1
00013_00025.ppm,69,64,6,5,63,59,1
00013_00026.ppm,75,72,7,7,69,66,1
00013_00027.ppm,83,80,8,8,76,73,1
00013_00028.ppm,92,87,8,7,84,80,1
00013_00029.ppm,108,102,10,9,99,93,1
00014_00000.ppm,38,35,6,5,33,30,1
00014_00001.ppm,39,37,6,6,34,32,1
00014_00002.ppm,39,38,5,6,34,33,1
00014_00003.ppm,40,38,6,5,35,32,1
00014_00004.ppm,39,39,5,6,34,34,1
00014_00005.ppm,41,40,5,6,36,35,1
00014_00006.ppm,43,40,6,5,38,35,1
00014_00007.ppm,45,41,6,5,39,35,1
00014_00008.ppm,46,42,6,6,40,37,1
00014_00009.ppm,47,43,6,6,42,38,1
00014_00010.ppm,48,45,5,6,43,40,1
00014_00011.ppm,50,46,6,5,45,41,1
00014_00012.ppm,51,47,6,5,46,42,1
00014_00013.ppm,53,48,6,5,47,43,1
00014_00014.ppm,53,49,5,5,48,44,1
00014_00015.ppm,55,51,5,5,50,46,1
00014_00016.ppm,58,54,6,6,53,49,1
00014_00017.ppm,59,55,5,5,54,50,1
00014_00018.ppm,64,58,6,5,58,53,1
00014_00019.ppm,67,61,6,6,61,56,1
00014_00020.ppm,71,62,6,5,64,57,1
00014_00021.ppm,76,69,7,6,70,63,1
00014_00022.ppm,81,73,8,7,74,67,1
00014_00023.ppm,87,75,8,6,80,69,1
00014_00024.ppm,94,85,8,8,86,77,1
00014_00025.ppm,101,91,9,8,93,83,1
00014_00026.ppm,117,104,11,10,107,95,1
00014_00027.ppm,125,109,11,10,115,100,1
00014_00028.ppm,141,118,13,10,129,108,1
00014_00029.ppm,164,139,14,12,150,127,1
00015_00000.ppm,41,37,6,5,36,32,1
00015_00001.ppm,41,39,6,6,36,34,1
00015_00002.ppm,42,39,5,5,37,34,1
00015_00003.ppm,44,39,6,5,39,34,1
00015_00004.ppm,45,40,6,5,40,35,1
00015_00005.ppm,46,42,6,6,40,36,1
00015_00006.ppm,45,42,5,6,40,37,1
00015_00007.ppm,45,42,5,5,40,37,1
00015_00008.ppm,47,44,6,6,42,39,1
00015_00009.ppm,47,45,5,6,42,40,1
00015_00010.ppm,48,45,5,5,43,40,1
00015_00011.ppm,49,47,5,6,44,42,1
00015_00012.ppm,50,48,5,6,45,42,1
00015_00013.ppm,52,47,6,5,47,42,1
00015_00014.ppm,52,48,5,5,47,43,1
00015_00015.ppm,57,52,6,5,52,47,1
00015_00016.ppm,58,54,6,6,53,49,1
00015_00017.ppm,58,54,5,5,53,49,1
00015_00018.ppm,59,56,5,6,54,51,1
00015_00019.ppm,61,57,5,6,56,52,1
00015_00020.ppm,64,58,6,6,59,53,1
00015_00021.ppm,67,60,6,6,61,55,1
00015_00022.ppm,70,62,7,6,64,57,1
00015_00023.ppm,71,63,6,5,65,58,1
00015_00024.ppm,73,67,6,6,67,61,1
00015_00025.ppm,75,69,6,6,69,63,1
00015_00026.ppm,82,73,8,7,74,67,1
00015_00027.ppm,84,76,7,7,77,70,1
00015_00028.ppm,89,81,8,7,81,73,1
00015_00029.ppm,93,85,8,8,85,78,1
00016_00000.ppm,31,30,6,6,26,25,1
00016_00001.ppm,33,30,6,5,27,25,1
00016_00002.ppm,32,31,5,5,27,26,1
00016_00003.ppm,33,32,5,6,27,27,1
00016_00004.ppm,34,34,5,6,29,29,1
00016_00005.ppm,35,34,5,5,30,29,1
00016_00006.ppm,36,35,5,5,30,29,1
00016_00007.ppm,37,36,6,6,32,31,1
00016_00008.ppm,38,36,6,5,33,31,1
00016_00009.ppm,38,37,5,5,33,32,1
00016_00010.ppm,40,38,6,5,34,32,1
00016_00011.ppm,40,39,6,6,35,34,1
00016_00012.ppm,41,39,5,5,36,34,1
00016_00013.ppm,44,41,6,5,39,36,1
00016_00014.ppm,45,42,6,5,40,37,1
00016_00015.ppm,46,44,6,6,41,39,1
00016_00016.ppm,49,47,6,6,43,41,1
00016_00017.ppm,52,49,6,6,47,44,1
00016_00018.ppm,53,49,6,5,47,44,1
00016_00019.ppm,54,50,6,5,49,45,1
00016_00020.ppm,57,54,5,5,51,48,1
00016_00021.ppm,61,58,6,6,56,53,1
00016_00022.ppm,63,58,6,5,58,53,1
00016_00023.ppm,64,60,5,5,59,55,1
00016_00024.ppm,72,69,6,7,66,63,1
00016_00025.ppm,84,80,7,8,77,73,1
00016_00026.ppm,84,80,7,8,77,73,1
00016_00027.ppm,91,84,8,8,83,77,1
00016_00028.ppm,103,93,9,8,94,85,1
00016_00029.ppm,117,107,11,9,107,98,1
00017_00000.ppm,54,50,6,6,49,45,1
00017_00001.ppm,55,49,6,5,50,44,1
00017_00002.ppm,55,51,5,6,49,46,1
00017_00003.ppm,57,53,5,6,51,48,1
00017_00004.ppm,59,53,6,5,54,48,1
00017_00005.ppm,59,54,5,5,53,49,1
00017_00006.ppm,59,56,5,6,54,51,1
00017_00007.ppm,61,56,5,5,56,51,1
00017_00008.ppm,63,58,6,5,58,52,1
00017_00009.ppm,64,60,6,6,59,55,1
00017_00010.ppm,65,60,5,5,59,54,1
00017_00011.ppm,70,64,6,6,64,58,1
00017_00012.ppm,72,64,6,5,66,59,1
00017_00013.ppm,75,65,7,5,68,59,1
00017_00014.ppm,76,69,7,7,70,63,1
00017_00015.ppm,81,72,7,6,74,66,1
00017_00016.ppm,83,73,7,6,75,67,1
00017_00017.ppm,85,75,8,6,78,69,1
00017_00018.ppm,87,80,7,7,80,72,1
00017_00019.ppm,93,82,9,7,85,75,1
00017_00020.ppm,97,88,8,8,89,81,1
00017_00021.ppm,100,92,8,9,92,84,1
00017_00022.ppm,105,95,10,9,96,87,1
00017_00023.ppm,108,99,9,9,99,91,1
00017_00024.ppm,118,107,10,10,108,98,1
00017_00025.ppm,123,112,10,10,113,103,1
00017_00026.ppm,131,119,12,11,120,109,1
00017_00027.ppm,136,123,11,10,125,113,1
00017_00028.ppm,155,142,13,13,142,130,1
00017_00029.ppm,164,148,14,13,150,136,1
00018_00000.ppm,34,32,5,5,29,27,1
00018_00001.ppm,35,34,5,6,30,29,1
00018_00002.ppm,37,33,6,5,32,28,1
00018_00003.ppm,37,35,5,6,32,30,1
00018_00004.ppm,38,35,6,6,33,30,1
00018_00005.ppm,40,37,6,6,35,32,1
00018_00006.ppm,40,37,6,5,35,32,1
00018_00007.ppm,41,39,6,6,36,34,1
00018_00008.ppm,42,38,6,5,37,33,1
00018_00009.ppm,45,41,6,5,40,36,1
00018_00010.ppm,44,42,5,6,39,37,1
00018_00011.ppm,46,42,6,5,41,37,1
00018_00012.ppm,48,43,6,5,43,38,1
00018_00013.ppm,52,45,6,5,47,40,1
00018_00014.ppm,53,46,6,5,48,41,1
00018_00015.ppm,54,49,5,6,49,44,1
00018_00016.ppm,54,51,5,6,49,46,1
00018_00017.ppm,60,56,6,6,55,51,1
00018_00018.ppm,60,56,6,6,55,51,1
00018_00019.ppm,61,58,5,6,56,53,1
00018_00020.ppm,64,60,5,6,59,55,1
00018_00021.ppm,73,69,6,7,67,63,1
00018_00022.ppm,77,70,7,6,71,64,1
00018_00023.ppm,81,73,7,6,74,67,1
00018_00024.ppm,88,82,7,8,81,75,1
00018_00025.ppm,100,92,8,9,92,84,1
00018_00026.ppm,107,95,10,8,98,87,1
00018_00027.ppm,117,106,10,10,107,97,1
00018_00028.ppm,137,124,12,11,126,114,1
00018_00029.ppm,169,155,15,14,155,142,1
00019_00000.ppm,41,40,6,5,36,35,1
00019_00001.ppm,42,41,6,6,36,36,1
00019_00002.ppm,41,41,5,5,36,36,1
00019_00003.ppm,42,42,6,6,37,37,1
00019_00004.ppm,42,42,5,5,37,37,1
00019_00005.ppm,42,43,5,6,37,38,1
00019_00006.ppm,44,43,6,5,38,37,1
00019_00007.ppm,44,43,6,5,39,38,1
00019_00008.ppm,44,44,5,5,39,39,1
00019_00009.ppm,47,46,6,6,42,41,1
00019_00010.ppm,48,47,6,6,43,42,1
00019_00011.ppm,49,47,5,5,44,42,1
00019_00012.ppm,53,49,6,6,48,44,1
00019_00013.ppm,54,51,5,6,48,45,1
00019_00014.ppm,55,50,5,5,50,45,1
00019_00015.ppm,56,53,5,6,50,47,1
00019_00016.ppm,57,53,5,5,51,47,1
00019_00017.ppm,58,53,5,5,52,48,1
00019_00018.ppm,59,55,5,6,53,50,1
00019_00019.ppm,61,56,5,5,55,51,1
00019_00020.ppm,62,59,5,6,57,53,1
00019_00021.ppm,64,59,5,5,59,54,1
00019_00022.ppm,68,62,6,6,61,56,1
00019_00023.ppm,69,63,6,5,63,57,1
00019_00024.ppm,71,64,6,5,65,59,1
00019_00025.ppm,76,69,7,6,69,63,1
00019_00026.ppm,80,72,7,6,73,66,1
00019_00027.ppm,87,80,7,7,79,73,1
00019_00028.ppm,93,84,9,8,84,77,1
00019_00029.ppm,95,87,8,8,87,80,1
00020_00000.ppm,30,28,6,5,25,23,1
00020_00001.ppm,30,31,5,6,25,26,1
00020_00002.ppm,32,31,6,5,27,26,1
00020_00003.ppm,31,31,5,5,26,26,1
00020_00004.ppm,32,32,5,5,27,27,1
00020_00005.ppm,34,34,5,6,29,29,1
00020_00006.ppm,34,34,5,6,29,29,1
00020_00007.ppm,35,34,6,6,30,29,1
00020_00008.ppm,37,35,6,5,32,30,1
00020_00009.ppm,37,36,5,5,32,31,1
00020_00010.ppm,39,37,6,6,34,32,1
00020_00011.ppm,38,37,5,6,33,32,1
00020_00012.ppm,41,36,6,5,36,31,1
00020_00013.ppm,42,38,6,6,37,33,1
00020_00014.ppm,41,39,6,5,36,34,1
00020_00015.ppm,42,40,5,6,37,35,1
00020_00016.ppm,44,43,5,6,39,38,1
00020_00017.ppm,47,44,6,6,42,39,1
00020_00018.ppm,49,46,6,6,44,41,1
00020_00019.ppm,51,48,5,5,46,43,1
00020_00020.ppm,53,50,6,6,48,45,1
00020_00021.ppm,56,53,6,5,51,48,1
00020_00022.ppm,58,57,5,6,53,52,1
00020_00023.ppm,64,60,6,6,59,55,1
00020_00024.ppm,68,60,7,5,62,55,1
00020_00025.ppm,73,69,6,7,67,63,1
00020_00026.ppm,83,75,8,7,76,69,1
00020_00027.ppm,91,83,8,8,83,76,1
00020_00028.ppm,97,87,8,7,89,80,1
00020_00029.ppm,117,98,10,9,107,90,1
00021_00000.ppm,33,33,6,6,28,28,1
00021_00001.ppm,32,32,5,5,27,27,1
00021_00002.ppm,33,33,6,6,28,28,1
00021_00003.ppm,33,33,6,6,28,28,1
00021_00004.ppm,32,32,5,5,27,27,1
00021_00005.ppm,35,34,6,5,30,29,1
00021_00006.ppm,34,34,5,5,29,29,1
00021_00007.ppm,34,35,5,6,29,30,1
00021_00008.ppm,35,34,6,5,30,29,1
00021_00009.ppm,36,36,5,5,31,31,1
00021_00010.ppm,36,36,5,5,31,31,1
00021_00011.ppm,37,36,6,5,32,31,1
00021_00012.ppm,36,36,5,5,31,31,1
00021_00013.ppm,37,36,6,5,32,31,1
00021_00014.ppm,38,39,5,6,33,34,1
00021_00015.ppm,41,40,6,5,36,35,1
00021_00016.ppm,40,40,5,5,35,35,1
00021_00017.ppm,42,43,5,6,37,38,1
00021_00018.ppm,44,44,5,5,39,39,1
00021_00019.ppm,46,47,5,6,41,42,1
00021_00020.ppm,49,48,6,5,44,43,1
00021_00021.ppm,53,53,6,6,48,48,1
00021_00022.ppm,56,56,5,5,51,51,1
00021_00023.ppm,59,59,6,6,54,54,1
00021_00024.ppm,63,62,6,5,58,57,1
00021_00025.ppm,68,69,6,7,62,63,1
00021_00026.ppm,74,74,6,6,68,68,1
00021_00027.ppm,80,81,7,8,73,74,1
00021_00028.ppm,95,95,9,9,87,87,1
00021_00029.ppm,117,116,11,10,107,106,1
00022_00000.ppm,26,26,5,5,21,21,1
00022_00001.ppm,26,26,5,5,21,21,1
00022_00002.ppm,28,28,5,5,23,23,1
00022_00003.ppm,29,29,6,6,24,24,1
00022_00004.ppm,29,28,6,5,24,23,1
00022_00005.ppm,31,31,6,6,26,26,1
00022_00006.ppm,31,30,6,5,26,25,1
00022_00007.ppm,30,30,5,5,25,25,1
00022_00008.ppm,31,31,6,6,26,26,1
00022_00009.ppm,33,33,6,6,28,28,1
00022_00010.ppm,32,32,5,5,27,27,1
00022_00011.ppm,33,33,6,6,28,28,1
00022_00012.ppm,34,34,5,5,29,29,1
00022_00013.ppm,34,34,5,5,29,29,1
00022_00014.ppm,35,34,6,5,30,29,1
00022_00015.ppm,37,37,6,6,32,32,1
00022_00016.ppm,37,37,6,6,32,32,1
00022_00017.ppm,39,38,6,5,34,33,1
00022_00018.ppm,40,41,5,6,35,36,1
00022_00019.ppm,43,42,6,5,38,37,1
00022_00020.ppm,43,43,6,6,38,38,1
00022_00021.ppm,47,46,6,5,42,41,1
00022_00022.ppm,49,49,6,6,44,44,1
00022_00023.ppm,51,50,6,5,46,45,1
00022_00024.ppm,55,54,6,5,50,49,1
00022_00025.ppm,58,59,5,6,53,54,1
00022_00026.ppm,62,62,5,5,57,57,1
00022_00027.ppm,72,73,6,7,66,67,1
00022_00028.ppm,82,83,7,8,75,76,1
00022_00029.ppm,101,101,9,9,93,93,1
00023_00000.ppm,27,26,5,5,22,21,1
00023_00001.ppm,28,28,5,6,23,23,1
00023_00002.ppm,29,29,5,6,24,24,1
00023_00003.ppm,30,29,5,5,25,24,1
00023_00004.ppm,30,31,5,6,25,26,1
00023_00005.ppm,32,32,5,5,27,27,1
00023_00006.ppm,33,34,5,6,28,29,1
00023_00007.ppm,33,33,5,5,28,28,1
00023_00008.ppm,33,34,5,6,28,29,1
00023_00009.ppm,33,34,5,5,28,28,1
00023_00010.ppm,35,36,5,6,30,31,1
00023_00011.ppm,36,36,5,6,30,31,1
00023_00012.ppm,38,37,6,6,32,32,1
00023_00013.ppm,38,38,5,5,33,33,1
00023_00014.ppm,40,40,5,5,35,34,1
00023_00015.ppm,41,40,5,5,36,35,1
00023_00016.ppm,43,42,6,6,38,37,1
00023_00017.ppm,44,44,5,6,39,39,1
00023_00018.ppm,48,46,6,5,43,41,1
00023_00019.ppm,49,47,6,5,44,42,1
00023_00020.ppm,51,49,6,5,46,44,1
00023_00021.ppm,54,52,6,6,48,47,1
00023_00022.ppm,58,57,6,6,52,51,1
00023_00023.ppm,61,60,5,6,56,55,1
00023_00024.ppm,68,63,6,6,62,58,1
00023_00025.ppm,74,69,7,7,67,63,1
00023_00026.ppm,79,73,7,6,72,66,1
00023_00027.ppm,87,82,8,8,80,74,1
00023_00028.ppm,97,88,9,7,89,81,1
00023_00029.ppm,107,98,10,8,98,90,1
00024_00000.ppm,31,28,6,5,26,23,1
00024_00001.ppm,30,29,5,6,25,24,1
00024_00002.ppm,31,29,6,5,26,23,1
00024_00003.ppm,32,30,6,6,27,25,1
00024_00004.ppm,32,30,5,5,26,24,1
00024_00005.ppm,33,31,6,6,28,26,1
00024_00006.ppm,33,31,5,5,28,26,1
00024_00007.ppm,35,32,6,5,30,27,1
00024_00008.ppm,36,34,6,6,30,28,1
00024_00009.ppm,36,34,6,6,31,29,1
00024_00010.ppm,37,35,5,5,32,30,1
00024_00011.ppm,38,35,6,6,33,30,1
00024_00012.ppm,39,36,6,6,34,31,1
00024_00013.ppm,39,36,6,5,34,31,1
00024_00014.ppm,38,35,5,6,33,30,1
00024_00015.ppm,39,38,5,6,34,33,1
00024_00016.ppm,40,39,5,6,35,34,1
00024_00017.ppm,41,39,5,5,36,34,1
00024_00018.ppm,44,41,5,5,39,36,1
00024_00019.ppm,46,43,5,6,40,38,1
00024_00020.ppm,47,44,5,6,42,39,1
00024_00021.ppm,50,46,5,5,45,41,1
00024_00022.ppm,52,48,5,5,46,43,1
00024_00023.ppm,53,50,5,5,48,45,1
00024_00024.ppm,57,53,6,5,52,48,1
00024_00025.ppm,58,55,5,5,53,49,1
00024_00026.ppm,64,59,6,5,58,53,1
00024_00027.ppm,67,61,6,5,61,56,1
00024_00028.ppm,71,64,7,5,65,59,1
00024_00029.ppm,81,73,8,6,74,67,1
00025_00000.ppm,36,35,5,6,31,30,1
00025_00001.ppm,37,35,5,5,32,30,1
00025_00002.ppm,38,35,6,6,33,30,1
00025_00003.ppm,37,35,5,6,32,30,1
00025_00004.ppm,40,37,6,6,35,32,1
00025_00005.ppm,39,37,5,5,34,32,1
00025_00006.ppm,41,39,6,6,36,34,1
00025_00007.ppm,41,39,5,5,36,34,1
00025_00008.ppm,44,41,6,6,39,36,1
00025_00009.ppm,45,41,6,5,40,36,1
00025_00010.ppm,44,42,5,6,39,36,1
00025_00011.ppm,47,43,6,6,42,38,1
00025_00012.ppm,48,44,6,6,43,39,1
00025_00013.ppm,50,44,6,5,45,39,1
00025_00014.ppm,51,48,5,6,46,43,1
00025_00015.ppm,52,47,6,5,47,42,1
00025_00016.ppm,53,50,5,6,48,45,1
00025_00017.ppm,56,50,6,5,51,45,1
00025_00018.ppm,58,53,5,6,53,48,1
00025_00019.ppm,60,56,5,6,55,51,1
00025_00020.ppm,64,58,5,6,59,53,1
00025_00021.ppm,71,61,7,5,65,56,1
00025_00022.ppm,74,67,6,6,68,61,1
00025_00023.ppm,80,71,7,6,73,65,1
00025_00024.ppm,87,80,7,8,80,73,1
00025_00025.ppm,94,84,9,8,86,77,1
00025_00026.ppm,104,92,10,9,95,84,1
00025_00027.ppm,117,104,10,10,107,95,1
00025_00028.ppm,133,116,12,10,122,106,1
00025_00029.ppm,156,134,14,11,143,123,1
00000_00000.ppm,27,27,6,6,22,22,1
00000_00001.ppm,28,28,6,6,23,23,1
00000_00002.ppm,28,27,6,5,23,22,1
00000_00003.ppm,27,27,5,5,22,22,1
00000_00004.ppm,27,27,5,5,22,22,1
00000_00005.ppm,28,29,5,6,23,24,1
00000_00006.ppm,28,29,5,6,23,24,1
00000_00007.ppm,30,30,6,5,25,25,1
00000_00008.ppm,29,30,5,5,24,25,1
00000_00009.ppm,29,30,5,5,24,25,1
00000_00010.ppm,31,31,5,5,26,26,1
00000_00011.ppm,32,33,5,6,27,28,1
00000_00012.ppm,33,34,5,6,28,29,1
00000_00013.ppm,34,35,5,6,29,30,1
00000_00014.ppm,35,35,5,5,30,30,1
00000_00015.ppm,36,37,5,6,31,32,1
00000_00016.ppm,38,38,5,5,33,33,1
00000_00017.ppm,39,39,5,5,34,34,1
00000_00018.ppm,40,40,5,5,35,35,1
00000_00019.ppm,44,44,6,6,39,39,1
00000_00020.ppm,44,45,5,6,39,40,1
00000_00021.ppm,48,48,5,5,43,43,1
00000_00022.ppm,52,50,5,5,47,45,1
00000_00023.ppm,58,56,6,6,53,51,1
00000_00024.ppm,64,62,6,5,59,57,1
00000_00025.ppm,71,70,6,6,65,64,1
00000_00026.ppm,83,82,8,7,76,75,1
00000_00027.ppm,92,92,8,9,84,84,1
00000_00028.ppm,112,109,9,10,103,100,1
00000_00029.ppm,135,133,11,12,124,122,1
00001_00000.ppm,28,28,6,6,23,23,1
00001_00001.ppm,28,27,6,5,23,22,1
00001_00002.ppm,28,28,6,6,23,23,1
00001_00003.ppm,27,27,5,5,22,22,1
00001_00004.ppm,27,28,5,6,22,23,1
00001_00005.ppm,30,30,6,6,25,25,1
